#SUBMITTED ID	FBID_KEY	NAME	SYMBOL
FBgn0031979	FBgn0031979	Coiled-coil domain containing 53	CCDC53
FBgn0031980	FBgn0031980	Ribosomal protein L36A	RpL36A
FBgn0031981	FBgn0031981	Multiple EGF like domains 8	Megf8
FBgn0031985	FBgn0031985	monensin sensitivity 2	mon2
FBgn0031986	FBgn0031986	-	CG8673
FBgn0031987	FBgn0031987	-	CG12375
FBgn0031988	FBgn0031988	-	CG8668
FBgn0031990	FBgn0031990	Phosphatidic Acid Phospholipase A1	PAPLA1
FBgn0031992	FBgn0031992	Acyl-CoA binding protein 1	Acbp1
FBgn0031995	FBgn0031995	-	CG8475
FBgn0031996	FBgn0031996	-	CG8460
FBgn0031997	FBgn0031997	Post-GPI attachment to proteins 5	PGAP5
FBgn0031998	FBgn0031998	Sodium/solute co-transporter-like 5A11	SLC5A11
FBgn0031999	FBgn0031999	-	CG8419
FBgn0032000	FBgn0032000	-	CG8372
FBgn0032001	FBgn0032001	-	CG8360
FBgn0032002	FBgn0032002	-	CG8353
FBgn0032003	FBgn0032003	-	CG8349
FBgn0032004	FBgn0032004	-	CG8292
FBgn0032005	FBgn0032005	Sorting nexin 6	Snx6
FBgn0032006	FBgn0032006	PDGF- and VEGF-receptor related	Pvr
FBgn0032008	FBgn0032008	-	CG14277
FBgn0032010	FBgn0032010	-	CG8086
FBgn0032013	FBgn0032013	Sarcoglycan alpha	Scgalpha
FBgn0032014	FBgn0032014	-	CG7840
FBgn0032015	FBgn0032015	Oligosaccharide transferase gamma subunit	Ostgamma
FBgn0032016	FBgn0032016	Methyltransferase like 14	Mettl14
FBgn0032017	FBgn0032017	-	CG7810
FBgn0032018	FBgn0032018	-	CG7806
FBgn0032020	FBgn0032020	stratum	strat
FBgn0032021	FBgn0032021	-	CG7781
FBgn0032022	FBgn0032022	-	CG14275
FBgn0032023	FBgn0032023	-	CG14274
FBgn0032024	FBgn0032024	-	CG14273
FBgn0032025	FBgn0032025	-	CG7778
FBgn0032026	FBgn0032026	-	CG7627
FBgn0032029	FBgn0032029	-	CG17292
FBgn0032030	FBgn0032030	WD repeat domain 82	Wdr82
FBgn0032031	FBgn0032031	-	CG13390
FBgn0032032	FBgn0032032	-	CG17294
FBgn0032033	FBgn0032033	-	CG13392
FBgn0032034	FBgn0032034	Reduction in Cnn dots 4	Rcd4
FBgn0032036	FBgn0032036	-	CG13384
FBgn0032039	FBgn0032039	-	CG13385
FBgn0032040	FBgn0032040	-	CG13386
FBgn0032042	FBgn0032042	-	CG13398
FBgn0032047	FBgn0032047	-	CG13088
FBgn0032048	FBgn0032048	Diuretic hormone 31	Dh31
FBgn0032049	FBgn0032049	beta-site APP-cleaving enzyme	Bace
FBgn0032050	FBgn0032050	-	CG13096
FBgn0032051	FBgn0032051	-	CG13097
FBgn0032052	FBgn0032052	Phosphatidylinositol glycan anchor biosynthesis class U	PIG-U
FBgn0032053	FBgn0032053	mitochondrial ribosomal protein L51	mRpL51
FBgn0032054	FBgn0032054	Ubiquitin-like activating enzyme 4	Uba4
FBgn0032055	FBgn0032055	Sgroppino	Sgp
FBgn0032057	FBgn0032057	-	CG9287
FBgn0032058	FBgn0032058	-	CG9289
FBgn0032059	FBgn0032059	Prenyl-binding protein	PrBP
FBgn0032061	FBgn0032061	-	CG9314
FBgn0032065	FBgn0032065	-	CG12438
FBgn0032066	FBgn0032066	Lysosomal alpha-mannosidase III	LManIII
FBgn0032067	FBgn0032067	Lysosomal alpha-mannosidase IV	LManIV
FBgn0032068	FBgn0032068	Lysosomal alpha-mannosidase V	LManV
FBgn0032069	FBgn0032069	Lysosomal alpha-mannosidase VI	LManVI
FBgn0032072	FBgn0032072	-	CG9483
FBgn0032074	FBgn0032074	Tetraspanin 29Fa	Tsp29Fa
FBgn0032075	FBgn0032075	Tetraspanin 29Fb	Tsp29Fb
FBgn0032076	FBgn0032076	Argininosuccinate lyase	Argl
FBgn0032077	FBgn0032077	-	CG9515
FBgn0032078	FBgn0032078	Core 1 Galactosyltransferase A	C1GalTA
FBgn0032079	FBgn0032079	-	CG31886
FBgn0032080	FBgn0032080	-	CG9525
FBgn0032082	FBgn0032082	-	CG18088
FBgn0032083	FBgn0032083	-	CG9541
FBgn0032084	FBgn0032084	-	CG13101
FBgn0032085	FBgn0032085	-	CG9555
FBgn0032086	FBgn0032086	-	CG17906
FBgn0032087	FBgn0032087	-	CG9568
FBgn0032088	FBgn0032088	-	CG13102
FBgn0032089	FBgn0032089	Rcd-1 related	Rcd-1r
FBgn0032090	FBgn0032090	-	CG9582
FBgn0032094	FBgn0032094	-	CG12439
FBgn0032095	FBgn0032095	Toll-4	Toll-4
FBgn0032096	FBgn0032096	Odorant receptor 30a	Or30a
FBgn0032100	FBgn0032100	-	CG13108
FBgn0032101	FBgn0032101	-	CG9586
FBgn0032104	FBgn0032104	australin	aust
FBgn0032105	FBgn0032105	borealin-related	borr
FBgn0032109	FBgn0032109	-	CG17005
FBgn0032110	FBgn0032110	-	CG3748
FBgn0032111	FBgn0032111	-	CG13110
FBgn0032115	FBgn0032115	-	CG4438
FBgn0032116	FBgn0032116	Multicopper oxidase 1	Mco1
FBgn0032117	FBgn0032117	alpha1,3-fucosyltransferase B	FucTB
FBgn0032119	FBgn0032119	-	CG3769
FBgn0032120	FBgn0032120	-	CG33298
FBgn0032122	FBgn0032122	-	CG31883
FBgn0032123	FBgn0032123	Organic anion transporting polypeptide 30B	Oatp30B
FBgn0032124	FBgn0032124	-	CG17855
FBgn0032125	FBgn0032125	Cuticular protein 30B	Cpr30B
FBgn0032126	FBgn0032126	-	CG13113
FBgn0032127	FBgn0032127	-	CG13114
FBgn0032129	FBgn0032129	junctophilin	jp
FBgn0032130	FBgn0032130	brickwall	brwl
FBgn0032131	FBgn0032131	-	CG3841
FBgn0032132	FBgn0032132	-	CG4382
FBgn0032135	FBgn0032135	Glucuronyltransferase S	GlcAT-S
FBgn0032136	FBgn0032136	Apolipoprotein lipid transfer particle	Apoltp
FBgn0032138	FBgn0032138	-	CG4364
FBgn0032139	FBgn0032139	-	CG13116
FBgn0032140	FBgn0032140	-	CG13117
FBgn0032143	FBgn0032143	-	CG4017
FBgn0032144	FBgn0032144	-	CG17633
FBgn0032147	FBgn0032147	Inositol 1,4,5-triphosphate kinase 1	IP3K1
FBgn0032149	FBgn0032149	-	CG4036
FBgn0032150	FBgn0032150	-	CG13123
FBgn0032151	FBgn0032151	nicotinic Acetylcholine Receptor alpha6	nAChRalpha6
FBgn0032153	FBgn0032153	-	CG4537
FBgn0032154	FBgn0032154	mitochondrial DNA helicase	mtDNA-helicase
FBgn0032156	FBgn0032156	-	CG13124
FBgn0032157	FBgn0032157	Etl1	Etl1
FBgn0032160	FBgn0032160	-	CG4598
FBgn0032161	FBgn0032161	-	CG4594
FBgn0032162	FBgn0032162	-	CG4592
FBgn0032163	FBgn0032163	TbCMF46	TbCMF46
FBgn0032166	FBgn0032166	-	CG4619
FBgn0032167	FBgn0032167	-	CG5853
FBgn0032168	FBgn0032168	-	CG13126
FBgn0032169	FBgn0032169	-	CG4709
FBgn0032170	FBgn0032170	-	CG4658
FBgn0032171	FBgn0032171	-	CG5846
FBgn0032172	FBgn0032172	-	CG5850
FBgn0032175	FBgn0032175	-	CG13131
FBgn0032176	FBgn0032176	-	CG13127
FBgn0032178	FBgn0032178	Serpin 31A	Spn31A
FBgn0032181	FBgn0032181	-	CG13133
FBgn0032184	FBgn0032184	-	CG13135
FBgn0032187	FBgn0032187	-	CG4839
FBgn0032188	FBgn0032188	-	CG13137
FBgn0032189	FBgn0032189	RPA-interacting protein alpha	Ripalpha
FBgn0032191	FBgn0032191	Sorting nexin 17	Snx17
FBgn0032192	FBgn0032192	-	CG5731
FBgn0032193	FBgn0032193	-	CG5727
FBgn0032194	FBgn0032194	-	CG4901
FBgn0032195	FBgn0032195	-	CG4908
FBgn0032196	FBgn0032196	-	CG5708
FBgn0032197	FBgn0032197	ovaries absent	ova
FBgn0032198	FBgn0032198	eukaryotic translation elongation factor 1 delta	eEF1delta
FBgn0032200	FBgn0032200	-	CG5676
FBgn0032202	FBgn0032202	REPTOR-binding partner	REPTOR-BP
FBgn0032204	FBgn0032204	-	CG4953
FBgn0032205	FBgn0032205	-	CG4957
FBgn0032208	FBgn0032208	Ubiquitin fusion-degradation 4-like	Ufd4
FBgn0032209	FBgn0032209	Hand	Hand
FBgn0032210	FBgn0032210	Cylindromatosis	CYLD
FBgn0032211	FBgn0032211	-	CG13138
FBgn0032213	FBgn0032213	-	CG5390
FBgn0032214	FBgn0032214	-	CG4968
FBgn0032216	FBgn0032216	Ubiquitin specific protease 14	Usp14
FBgn0032217	FBgn0032217	-	CG4972
FBgn0032218	FBgn0032218	-	CG5381
FBgn0032219	FBgn0032219	-	CG4995
FBgn0032221	FBgn0032221	Schwannomin interacting protein 1	Schip1
FBgn0032222	FBgn0032222	-	CG5037
FBgn0032223	FBgn0032223	GATAd	GATAd
FBgn0032224	FBgn0032224	Selenophosphate synthetase 2	Sps2
FBgn0032225	FBgn0032225	-	CG5022
FBgn0032228	FBgn0032228	-	CG5367
FBgn0032229	FBgn0032229	Caseinolytic protease proteolytic subunit	ClpP
FBgn0032230	FBgn0032230	lowfat	lft
FBgn0032231	FBgn0032231	-	CG5056
FBgn0032233	FBgn0032233	defective proboscis extension response 19	dpr19
FBgn0032234	FBgn0032234	garnysstan	gny
FBgn0032235	FBgn0032235	-	CG5096
FBgn0032236	FBgn0032236	mitochondrial ribosomal protein S7	mRpS7
FBgn0032240	FBgn0032240	-	CG17768
FBgn0032242	FBgn0032242	-	CG5355
FBgn0032243	FBgn0032243	Kinesin-like protein at 31E	Klp31E
FBgn0032244	FBgn0032244	Replication factor C subunit 3	RfC3
FBgn0032246	FBgn0032246	WD repeat and FYVE domain containing 2	Wdfy2
FBgn0032247	FBgn0032247	-	CG5188
FBgn0032248	FBgn0032248	Basal body up regulated gene 22	Bug22
FBgn0032249	FBgn0032249	TBC1 domain family member 16	TBC1D16
FBgn0032250	FBgn0032250	hole-in-one	holn1
FBgn0032251	FBgn0032251	Non-SMC element 4	Nse4
FBgn0032252	FBgn0032252	lonely heart	loh
FBgn0032253	FBgn0032253	Lysosomal alpha-mannosidase I	LManI
FBgn0032256	FBgn0032256	RluA pseudouridine synthase 2	RluA-2
FBgn0032258	FBgn0032258	Component of oligomeric golgi complex 4	Cog4
FBgn0032259	FBgn0032259	-	CG6144
FBgn0032260	FBgn0032260	-	CG13144
FBgn0032261	FBgn0032261	-	CG6094
FBgn0032262	FBgn0032262	-	CG7384
FBgn0032264	FBgn0032264	Lipase 4	Lip4
FBgn0032265	FBgn0032265	-	CG18301
FBgn0032266	FBgn0032266	-	CG18302
FBgn0032268	FBgn0032268	-	CG6138
FBgn0032269	FBgn0032269	world cup	w-cup
FBgn0032271	FBgn0032271	-	CG7329
FBgn0032280	FBgn0032280	-	CG17105
FBgn0032281	FBgn0032281	-	CG17107
FBgn0032282	FBgn0032282	-	CG7299
FBgn0032283	FBgn0032283	-	CG7296
FBgn0032284	FBgn0032284	-	CG7294
FBgn0032285	FBgn0032285	-	CG17108
FBgn0032286	FBgn0032286	-	CG7300
FBgn0032287	FBgn0032287	-	CG6415
FBgn0032289	FBgn0032289	-	CG6431
FBgn0032290	FBgn0032290	-	CG6443
FBgn0032291	FBgn0032291	-	CG17118
FBgn0032292	FBgn0032292	ER membrane protein complex subunit 3	EMC3
FBgn0032293	FBgn0032293	Dpy-30-like 1	Dpy-30L1
FBgn0032294	FBgn0032294	Vacuolar H[+] ATPase 16kD subunit 5	Vha16-5
FBgn0032295	FBgn0032295	-	CG12299
FBgn0032296	FBgn0032296	-	CG6729
FBgn0032297	FBgn0032297	-	CG17124
FBgn0032298	FBgn0032298	-	CG6724
FBgn0032299	FBgn0032299	-	CG17127
FBgn0032303	FBgn0032303	-	CG6508
FBgn0032304	FBgn0032304	-	CG17134
FBgn0032305	FBgn0032305	-	CG6700
FBgn0032311	FBgn0032311	-	CG12517
FBgn0032312	FBgn0032312	-	CG14071
FBgn0032313	FBgn0032313	-	CG14070
FBgn0032314	FBgn0032314	-	CG7309
FBgn0032315	FBgn0032315	-	CG14069
FBgn0032318	FBgn0032318	-	CG14072
FBgn0032321	FBgn0032321	YL-1	YL-1
FBgn0032322	FBgn0032322	-	CG16743
FBgn0032329	FBgn0032329	Arginine methyltransferase 8	Art8
FBgn0032330	FBgn0032330	SAM-motif ubiquitously expressed punctatedly localized protein	Samuel
FBgn0032331	FBgn0032331	-	CG14913
FBgn0032335	FBgn0032335	-	CG14915
FBgn0032336	FBgn0032336	Allatostatin C	AstC
FBgn0032337	FBgn0032337	Allatostatin double C	AstCC
FBgn0032338	FBgn0032338	-	CG16854
FBgn0032339	FBgn0032339	WD repeat domain 59	Wdr59
FBgn0032341	FBgn0032341	RALBP1 associated Eps domain containing	Reps
FBgn0032343	FBgn0032343	-	CG6201
FBgn0032345	FBgn0032345	-	CG14921
FBgn0032346	FBgn0032346	Csl4	Csl4
FBgn0032348	FBgn0032348	-	CG4751
FBgn0032350	FBgn0032350	-	CG6287
FBgn0032354	FBgn0032354	-	CG4788
FBgn0032358	FBgn0032358	Palmitoyl-protein Thioesterase 2	Ppt2
FBgn0032360	FBgn0032360	-	CG14926
FBgn0032362	FBgn0032362	spatzle 4	spz4
FBgn0032363	FBgn0032363	Discs large 5	Dlg5
FBgn0032364	FBgn0032364	-	CG4970
FBgn0032365	FBgn0032365	-	CG14929
FBgn0032366	FBgn0032366	-	CG14930
FBgn0032368	FBgn0032368	sperm-associated antigen 4	spag4
FBgn0032369	FBgn0032369	-	CG6614
FBgn0032370	FBgn0032370	-	CG12307
FBgn0032371	FBgn0032371	-	CG4983
FBgn0032372	FBgn0032372	-	CG4988
FBgn0032373	FBgn0032373	Vacuolar H[+] ATPase 100kD subunit 5	Vha100-5
FBgn0032374	FBgn0032374	-	CG14931
FBgn0032375	FBgn0032375	-	CG14932
FBgn0032376	FBgn0032376	Tetraspanin 33B	Tsp33B
FBgn0032377	FBgn0032377	-	CG14937
FBgn0032378	FBgn0032378	Cyclin Y	CycY
FBgn0032381	FBgn0032381	Maltase B1	Mal-B1
FBgn0032382	FBgn0032382	Maltase B2	Mal-B2
FBgn0032385	FBgn0032385	-	CG16964
FBgn0032387	FBgn0032387	-	CG16965
FBgn0032388	FBgn0032388	-	CG6686
FBgn0032390	FBgn0032390	dim gamma-tubulin 2	dgt2
FBgn0032391	FBgn0032391	escl	escl
FBgn0032393	FBgn0032393	Nfs1 cysteine desulfurase	Nfs1
FBgn0032394	FBgn0032394	3-hydroxyacyl-CoA dehydratase 1	Hacd1
FBgn0032395	FBgn0032395	WD repeat domain 81	Wdr81
FBgn0032397	FBgn0032397	Translocase of outer membrane 70	Tom70
FBgn0032398	FBgn0032398	-	CG6766
FBgn0032399	FBgn0032399	-	CG6785
FBgn0032400	FBgn0032400	-	CG6770
FBgn0032401	FBgn0032401	Promyelocytic leukemia zinc finger	Plzf
FBgn0032402	FBgn0032402	Phosphatidylinositol-specific phospholipase C X domain containing	PLCXD
FBgn0032404	FBgn0032404	Ribosomal protein L7-like	RpL7-like
FBgn0032405	FBgn0032405	firelighter	firl
FBgn0032406	FBgn0032406	-	CG14947
FBgn0032407	FBgn0032407	Peroxin 19	Pex19
FBgn0032408	FBgn0032408	-	CG6712
FBgn0032409	FBgn0032409	Ced-12	Ced-12
FBgn0032414	FBgn0032414	-	CG17211
FBgn0032415	FBgn0032415	rhomboid-6	rho-6
FBgn0032416	FBgn0032416	Gustatory receptor 33a	Gr33a
FBgn0032419	FBgn0032419	-	CG17217
FBgn0032420	FBgn0032420	-	CG6583
FBgn0032421	FBgn0032421	crooked	crok
FBgn0032422	FBgn0032422	atilla	atilla
FBgn0032424	FBgn0032424	-	CG17010
FBgn0032428	FBgn0032428	-	Fam92
FBgn0032429	FBgn0032429	-	CG5446
FBgn0032430	FBgn0032430	-	CG6388
FBgn0032431	FBgn0032431	-	CG5435
FBgn0032433	FBgn0032433	Organic anion transporting polypeptide 33Ea	Oatp33Ea
FBgn0032434	FBgn0032434	-	CG5421
FBgn0032435	FBgn0032435	Organic anion transporting polypeptide 33Eb	Oatp33Eb
FBgn0032436	FBgn0032436	-	CG5418
FBgn0032439	FBgn0032439	RNA and export factor binding protein 2	Ref2
FBgn0032442	FBgn0032442	Neprilysin-like 7	Nepl7
FBgn0032444	FBgn0032444	Chaperonin containing TCP1 subunit 4	CCT4
FBgn0032445	FBgn0032445	-	CG6153
FBgn0032446	FBgn0032446	Intraflagellar transport 43	IFT43
FBgn0032447	FBgn0032447	Protein interacting with C kinase 1	PICK1
FBgn0032448	FBgn0032448	-	CG5781
FBgn0032449	FBgn0032449	-	CG17036
FBgn0032450	FBgn0032450	-	CG5776
FBgn0032451	FBgn0032451	spichthyin	spict
FBgn0032452	FBgn0032452	-	CG15484
FBgn0032453	FBgn0032453	-	CG6180
FBgn0032454	FBgn0032454	-	CG5787
FBgn0032455	FBgn0032455	PIH1 domain containing 1	Pih1D1
FBgn0032456	FBgn0032456	Multidrug-Resistance like Protein 1	MRP
FBgn0032457	FBgn0032457	-	CG15483
FBgn0032462	FBgn0032462	-	CG16800
FBgn0032464	FBgn0032464	Vacuolar H[+] ATPase 68kD subunit 3	Vha68-3
FBgn0032465	FBgn0032465	Yip1 domain-containing 1	Yip1d1
FBgn0032467	FBgn0032467	-	CG9934
FBgn0032470	FBgn0032470	Tetratricopeptide repeat domain 30	Ttc30
FBgn0032471	FBgn0032471	-	CG5122
FBgn0032472	FBgn0032472	-	CG9928
FBgn0032473	FBgn0032473	kumgang	kmg
FBgn0032474	FBgn0032474	DnaJ homolog	DnaJ-H
FBgn0032475	FBgn0032475	Scm-related gene containing four mbt domains	Sfmbt
FBgn0032476	FBgn0032476	-	CG5439
FBgn0032477	FBgn0032477	Alg7 dolichyl-phosphate N-acetylglucosaminephosphotransferase	Alg7
FBgn0032478	FBgn0032478	Radial spoke head protein 1	Rsph1
FBgn0032479	FBgn0032479	-	CG16974
FBgn0032480	FBgn0032480	ER degradation enhancer, mannosidase alpha-like 2	Edem2
FBgn0032481	FBgn0032481	-	CG16972
FBgn0032482	FBgn0032482	Phosphoethanolamine cytidylyltransferase	Pect
FBgn0032483	FBgn0032483	-	CG15482
FBgn0032484	FBgn0032484	kekkon 4	kek4
FBgn0032485	FBgn0032485	-	CG9426
FBgn0032486	FBgn0032486	mitochondrial translation release factor 1	mRF1
FBgn0032487	FBgn0032487	Ski6	Ski6
FBgn0032488	FBgn0032488	-	CG16812
FBgn0032489	FBgn0032489	-	CG15480
FBgn0032490	FBgn0032490	-	CG16813
FBgn0032491	FBgn0032491	-	CG16815
FBgn0032492	FBgn0032492	Proteasome alpha6 subunit, Testis-specific	Prosalpha6T
FBgn0032493	FBgn0032493	Mabiki	Mabi
FBgn0032494	FBgn0032494	-	CG5945
FBgn0032495	FBgn0032495	-	CG16820
FBgn0032499	FBgn0032499	UV-resistance associated gene	Uvrag
FBgn0032503	FBgn0032503	-	CG16825
FBgn0032505	FBgn0032505	-	CG16826
FBgn0032506	FBgn0032506	-	CG9395
FBgn0032507	FBgn0032507	-	CG9377
FBgn0032509	FBgn0032509	-	CG6523
FBgn0032511	FBgn0032511	NADH dehydrogenase (ubiquinone) B22 subunit	ND-B22
FBgn0032512	FBgn0032512	B double prime 1	Bdp1
FBgn0032513	FBgn0032513	-	CG6565
FBgn0032514	FBgn0032514	-	CG9302
FBgn0032515	FBgn0032515	loquacious	loqs
FBgn0032516	FBgn0032516	Inhibitor of growth family member 5	Ing5
FBgn0032517	FBgn0032517	-	CG7099
FBgn0032518	FBgn0032518	Ribosomal protein L24	RpL24
FBgn0032519	FBgn0032519	-	CG16957
FBgn0032520	FBgn0032520	-	CG10859
FBgn0032521	FBgn0032521	-	CG7110
FBgn0032522	FBgn0032522	-	CG16848
FBgn0032523	FBgn0032523	-	CG16956
FBgn0032524	FBgn0032524	3-hydroxyacyl-CoA dehydratase 2	Hacd2
FBgn0032525	FBgn0032525	Heat shock protein 60D	Hsp60D
FBgn0032530	FBgn0032530	-	CG9263
FBgn0032533	FBgn0032533	-	CG16888
FBgn0032535	FBgn0032535	Ance-2	Ance-2
FBgn0032536	FBgn0032536	Ance-3	Ance-3
FBgn0032538	FBgn0032538	-	Vajk2
FBgn0032549	FBgn0032549	-	CG4650
FBgn0032551	FBgn0032551	-	CG18636
FBgn0032553	FBgn0032553	-	CG4480
FBgn0032554	FBgn0032554	-	CG15278
FBgn0032563	FBgn0032563	-	CG15258
FBgn0032577	FBgn0032577	-	CG13244
FBgn0032582	FBgn0032582	-	CG13258
FBgn0032585	FBgn0032585	Neprilysin-like 8	Nepl8
FBgn0032586	FBgn0032586	Tetratricopeptide repeat protein 2	Tpr2
FBgn0032587	FBgn0032587	-	CG5953
FBgn0032588	FBgn0032588	-	CG5968
FBgn0032590	FBgn0032590	-	CG4631
FBgn0032593	FBgn0032593	Transient receptor potential cation channel gamma	Trpgamma
FBgn0032595	FBgn0032595	-	CG17996
FBgn0032596	FBgn0032596	Proteasome beta4 subunit	Prosbeta4
FBgn0032597	FBgn0032597	-	CG17904
FBgn0032598	FBgn0032598	ChLD3	ChLD3
FBgn0032600	FBgn0032600	Bub3 interacting GLEBS and Zinc finger domain protein	BuGZ
FBgn0032601	FBgn0032601	yellow-b	yellow-b
FBgn0032602	FBgn0032602	pickpocket 17	ppk17
FBgn0032603	FBgn0032603	-	CG17928
FBgn0032609	FBgn0032609	-	CG13280
FBgn0032612	FBgn0032612	-	CG13282
FBgn0032613	FBgn0032613	Neprilysin-like 9	Nepl9
FBgn0032614	FBgn0032614	-	CG13284
FBgn0032615	FBgn0032615	-	CG6012
FBgn0032618	FBgn0032618	-	CG31743
FBgn0032620	FBgn0032620	-	CG12288
FBgn0032624	FBgn0032624	-	CG6304
FBgn0032625	FBgn0032625	-	CG15136
FBgn0032626	FBgn0032626	-	CG12620
FBgn0032629	FBgn0032629	beaten path IIIc	beat-IIIc
FBgn0032631	FBgn0032631	-	CG15140
FBgn0032632	FBgn0032632	-	CG6380
FBgn0032633	FBgn0032633	Leucine-rich-repeats and calponin homology domain protein	Lrch
FBgn0032634	FBgn0032634	Rpb11	Rpb11
FBgn0032635	FBgn0032635	-	CG15141
FBgn0032636	FBgn0032636	-	CG5043
FBgn0032637	FBgn0032637	-	CG5050
FBgn0032638	FBgn0032638	Serine protease homolog 93	SPH93
FBgn0032639	FBgn0032639	-	CG18563
FBgn0032640	FBgn0032640	small glutamine-rich tetratricopeptide containing protein	Sgt
FBgn0032642	FBgn0032642	-	CG5110
FBgn0032643	FBgn0032643	Glucosidase 2 beta subunit	GCS2beta
FBgn0032644	FBgn0032644	-	CG5131
FBgn0032645	FBgn0032645	-	CG15142
FBgn0032646	FBgn0032646	mitochondrial translation elongation factor Ts	mEFTs
FBgn0032647	FBgn0032647	-	CG15143
FBgn0032648	FBgn0032648	-	CG15144
FBgn0032649	FBgn0032649	-	CG15145
FBgn0032650	FBgn0032650	-	CG7094
FBgn0032651	FBgn0032651	Olig family	Oli
FBgn0032652	FBgn0032652	-	CG6870
FBgn0032654	FBgn0032654	-	CG15147
FBgn0032656	FBgn0032656	-	CG5674
FBgn0032658	FBgn0032658	-	CG5681
FBgn0032660	FBgn0032660	elfless	elfless
FBgn0032663	FBgn0032663	-	CG15153
FBgn0032664	FBgn0032664	Solute carrier family 25 member 46b	Slc25A46b
FBgn0032665	FBgn0032665	-	CG15152
FBgn0032666	FBgn0032666	-	CG5758
FBgn0032668	FBgn0032668	-	CG17681
FBgn0032669	FBgn0032669	-	CG15155
FBgn0032670	FBgn0032670	-	CG5783
FBgn0032671	FBgn0032671	Jumonji domain containing 4	JMJD4
FBgn0032677	FBgn0032677	-	CG5790
FBgn0032680	FBgn0032680	Nuclear transport factor-2-related	Ntf-2r
FBgn0032681	FBgn0032681	-	CG10283
FBgn0032682	FBgn0032682	grindelwald	grnd
FBgn0032683	FBgn0032683	kon-tiki	kon
FBgn0032684	FBgn0032684	UDP-glycosyltransferase family 301 member D1	Ugt301D1
FBgn0032685	FBgn0032685	-	CG10211
FBgn0032688	FBgn0032688	-	CG15160
FBgn0032689	FBgn0032689	-	CG10413
FBgn0032690	FBgn0032690	-	CG10333
FBgn0032691	FBgn0032691	Ada2a-containing complex component 2	Atac2
FBgn0032692	FBgn0032692	Intraflagellar transport 46	IFT46
FBgn0032693	FBgn0032693	Cyp310a1	Cyp310a1
FBgn0032694	FBgn0032694	Misexpression suppressor of ras 3	MESR3
FBgn0032698	FBgn0032698	-	CG10336
FBgn0032699	FBgn0032699	-	CG10383
FBgn0032700	FBgn0032700	-	CG10338
FBgn0032701	FBgn0032701	-	CG10341
FBgn0032702	FBgn0032702	-	CG10376
FBgn0032703	FBgn0032703	-	CG10343
FBgn0032704	FBgn0032704	Jwa	Jwa
FBgn0032705	FBgn0032705	Grip71	Grip71
FBgn0032706	FBgn0032706	Inwardly rectifying potassium channel 3	Irk3
FBgn0032707	FBgn0032707	-	CG10348
FBgn0032709	FBgn0032709	-	CG15167
FBgn0032713	FBgn0032713	UDP-glycosyltransferase family 36 member D1	Ugt36D1
FBgn0032715	FBgn0032715	-	CG17597
FBgn0032717	FBgn0032717	-	CG10600
FBgn0032719	FBgn0032719	-	CG17321
FBgn0032720	FBgn0032720	mitochondrial ribosomal protein L13	mRpL13
FBgn0032721	FBgn0032721	-	CG10602
FBgn0032723	FBgn0032723	short spindle 3	ssp3
FBgn0032724	FBgn0032724	-	CG10428
FBgn0032725	FBgn0032725	Nedd8	Nedd8
FBgn0032726	FBgn0032726	-	CG10621
FBgn0032727	FBgn0032727	-	CG10623
FBgn0032728	FBgn0032728	Transport and Golgi organization 6	Tango6
FBgn0032729	FBgn0032729	L-2-hydroxyglutarate dehydrogenase	L2HGDH
FBgn0032730	FBgn0032730	-	CG10431
FBgn0032731	FBgn0032731	Swiprosin-1	Swip-1
FBgn0032732	FBgn0032732	ER membrane protein complex subunit 5	EMC5
FBgn0032733	FBgn0032733	-	CG15170
FBgn0032734	FBgn0032734	-	CG15169
FBgn0032740	FBgn0032740	-	CG15172
FBgn0032741	FBgn0032741	similar to Deadpan	Sidpn
FBgn0032744	FBgn0032744	Tetratricopeptide repeat domain 19	Ttc19
FBgn0032746	FBgn0032746	-	CG10470
FBgn0032748	FBgn0032748	-	CG10492
FBgn0032749	FBgn0032749	PH domain leucine-rich repeat protein phosphatase	Phlpp
FBgn0032750	FBgn0032750	-	CG10495
FBgn0032751	FBgn0032751	-	CG17343
FBgn0032752	FBgn0032752	-	CG10702
FBgn0032753	FBgn0032753	-	CG17572
FBgn0032754	FBgn0032754	-	CG10700
FBgn0032755	FBgn0032755	-	CG17344
FBgn0032763	FBgn0032763	-	CG17568
FBgn0032768	FBgn0032768	-	CG17564
FBgn0032769	FBgn0032769	-	CG10750
FBgn0032770	FBgn0032770	-	CG13086
FBgn0032771	FBgn0032771	-	CG17349
FBgn0032772	FBgn0032772	-	CG17350
FBgn0032773	FBgn0032773	fondue	fon
FBgn0032774	FBgn0032774	-	CG17549
FBgn0032775	FBgn0032775	-	CG17544
FBgn0032779	FBgn0032779	Alkaline phosphatase 12	Alp12
FBgn0032780	FBgn0032780	-	CG13085
FBgn0032781	FBgn0032781	RtcB RNA ligase	RtcB
FBgn0032782	FBgn0032782	Rab9	Rab9
FBgn0032783	FBgn0032783	-	CG10237
FBgn0032785	FBgn0032785	-	CG10026
FBgn0032787	FBgn0032787	-	CG10195
FBgn0032788	FBgn0032788	-	CG13084
FBgn0032789	FBgn0032789	-	CG13083
FBgn0032790	FBgn0032790	-	CG10194
FBgn0032791	FBgn0032791	-	CG18094
